OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
25,F070802060801_327,1600.236248,114844.0038,28.36646843,1163.025146,7276.695801,32.05410767,328.5545959,9.928263664,567.3293457,28.36646843,0.00320794,838.2507324,762.8081665,0.004178175,22.80865669,45617.3125,22.80865669,8.70597E-05,8439.720703,1.524662733,11.06401443,50.99051666,370.0227051,108c,070802060801
26,F070802060802_43,1836.946549,157170.3963,38.82108688,1591.664551,10124.53906,43.86782837,449.6452332,13.58738041,776.4217529,38.82108688,0.004390244,1147.17688,1043.930908,0.005717985,30.3604641,60720.92969,30.3604641,0.000115885,11716.20313,1.524683833,11.22315979,52.42556763,385.9032898,108c,070802060802
27,F070802060802_44,2563.379352,147802.3088,36.50717163,1496.794067,10235.15039,41.25310516,422.8443298,12.77750969,730.1434326,36.50717163,0.004128566,1078.814575,981.7212524,0.00537724,16.82605743,33652.11719,16.82605743,6.42243E-05,11731.94434,1.524662971,11.95038223,88.95690918,697.2485352,108c,070802060802
28,F070802060803_381,4019.10467,598510.0989,147.8320007,6061.111816,41791.41016,167.0501556,1712.264038,51.74119949,2956.640137,147.8320007,0.016718198,4402.755859,4006.507813,0.021945084,83.79240417,167584.8125,83.79240417,0.000319832,47852.52344,1.512816668,11.94369888,72.33486176,571.0842896,108c,070802060803
29,F070802060803_393,2251.250525,229576.3196,56.70535278,2324.919434,14973.61426,64.07704926,656.7897339,19.84687424,1134.107056,56.70535278,0.006412761,1564.804077,1423.97168,0.007799605,40.39605331,80792.10938,40.39605331,0.00015419,17298.5332,1.632700562,12.1480875,57.55313492,428.2233582,108c,070802060803
30,F070802060803_398,2874.279084,163313.7998,40.33850861,1653.878906,11046.29688,45.58251572,467.2207947,14.11847782,806.7701416,40.33850861,0.004561848,1000.754822,910.6868896,0.00498816,28.50740242,57014.80469,28.50740242,0.000108812,12700.17578,1.816078544,13.94571018,58.01576996,445.5044861,108c,070802060803
31,F070802060302_395,2965.796229,331035.841,81.76585388,3352.399902,16259.95801,92.39541626,947.0530396,28.61804962,1635.317139,81.76585388,0.009246833,2028.513428,1845.947266,0.010110917,283.4426575,566885.3125,283.4426575,0.001081889,19612.35742,1.816086531,10.62454891,11.82743645,69.19338989,108c,070802060302
32,F070802060502_43,2231.750354,200262.3841,49.46480942,2028.057129,11610.37891,55.89523315,572.9261475,17.31268311,989.2962036,49.46480942,0.005593934,1227.175171,1116.72937,0.006116728,148.5754242,297150.8438,148.5754242,0.000567106,13638.43555,1.81606853,12.21283817,13.65001774,91.79469299,108c,070802060502
33,F070802060502_133,1614.531667,137418.0913,33.94226837,1391.633057,8409.536133,38.35476303,393.136322,11.87979412,678.8453369,33.94226837,0.003838503,842.0899658,766.3018799,0.004197311,62.07663345,124153.2656,62.07663345,0.000236944,9801.168945,1.816037655,12.79021931,22.41798592,157.8882141,108c,070802060502
34,F070600060901_60,745.5355137,33724.11058,8.329854965,341.5240479,896.1259155,9.412735939,96.48054504,2.915449142,166.5971069,8.329854965,0.000942016,248.0882568,225.7603149,0.00123657,,,,,1237.649902,1.512772679,5.482141018,,,105,070600060901
35,F070600060901_90,1172.235291,70959.24107,17.52693176,718.604187,4228.197266,19.80543327,203.0056915,6.134426117,350.5386353,17.52693176,0.001982106,434.8138733,395.6806335,0.002167285,19.67697144,39353.94531,19.67697144,7.51062E-05,4946.80127,1.816121697,12.50200462,36.52006149,251.4005432,105,070600060901
36,F070600060901_100,914.4491271,26389.87703,6.51829958,267.2502747,1083.732422,7.36567831,75.49819946,2.281404972,130.3659973,6.51829958,0.000737149,194.1181793,176.6475372,0.000967562,,,,,1350.982666,1.512901187,7.647899628,,,105,070600060901
37,F070600060901_102,1183.688787,57817.73396,14.28098011,585.5202026,1908.796021,16.13750839,165.4094543,4.998342991,285.6195984,14.28098011,0.001615024,425.3345032,387.0544128,0.002120036,41.39457321,82789.14844,41.39457321,0.000158001,2494.316162,1.512759447,6.444355488,14.14485455,60.25708008,105,070600060901
38,F070600060901_337,1609.534024,162630.7575,40.16979599,1646.96167,6940.537109,45.39186859,465.2666626,14.05942822,803.3959351,40.16979599,0.004542769,1196.355103,1088.683105,0.005963109,110.7154236,221430.8438,110.7154236,0.000422596,8587.499023,1.512801766,7.887969494,14.87563038,77.56371307,105,070600060901
39,F070600060901_338,1831.812163,71455.9855,17.64962769,723.6347656,1898.746948,19.94407845,204.4268036,6.177369595,352.9925537,17.64962769,0.001995982,525.644043,478.3360901,0.002620019,77.58422089,155168.4375,77.58422089,0.000296136,2622.381836,1.512816548,5.482299805,9.327086449,33.80045319,105,070600060901
40,F070600060901_716,681.712193,22435.71013,5.541620255,227.2064362,831.0213623,6.262031078,64.18582153,1.939567089,110.8324051,5.541620255,0.000626697,152.9331207,139.1691437,0.000762279,,,,,1058.227783,1.632592082,7.603896618,,,105,070600060901
41,F070600060901_721,2690.269025,188286.5457,46.5067749,1906.777832,6822.544434,52.55265427,538.6647339,16.27737045,930.135498,46.5067749,0.005259412,1153.777832,1049.937866,0.005750887,161.5071106,323014.2188,161.5071106,0.000616466,8729.322266,1.816086411,8.31413269,11.80615425,54.04915237,105,070600060901
42,F070600060901_761,2215.171727,256414.7986,63.33445358,2596.712646,13007.62988,71.56793213,733.5712891,22.16705894,1266.689087,63.33445358,0.007162441,1747.713013,1590.418823,0.008711296,38.63674164,77273.48438,38.63674164,0.000147475,15604.34277,1.632722497,9.811467171,67.20837402,403.8731689,105,070600060901
43,F070600061002_115,4882.14584,462026.4098,114.1205215,4678.941406,20833.8418,128.956192,1321.801025,39.94218445,2282.4104,114.1205215,0.012905794,2982.356934,2713.944824,0.014865251,344.1146851,688229.375,344.1146851,0.001313471,25512.7832,1.724037051,9.400627136,13.59704113,74.14035034,105,070600061002
44,F070600061002_125,921.7930688,46392.87878,11.45904064,469.8206787,1195.407227,12.94871616,132.7243347,4.010663986,229.1808167,11.45904064,0.001295893,299.4503784,272.4998474,0.00149258,58.0150795,116030.1641,58.0150795,0.000221441,1665.227905,1.724113584,6.110931396,8.098251343,28.70336342,105,070600061002
45,F070600061002_174,1500.889255,90355.89455,22.31790543,915.0341187,2255.448486,25.21923256,258.4971313,7.811266899,446.3580933,22.31790543,0.002523913,553.675354,503.844574,0.002759738,79.72257233,159445.1406,79.72257233,0.000304298,3170.482666,1.816103935,6.292580605,11.4777298,39.7689476,105,070600061002
46,F070600061002_178,2133.742264,134789.3395,33.29296875,1365.011719,5535.288574,37.6210556,385.6158142,11.65253925,665.859375,33.29296875,0.003765074,825.9694824,751.6322021,0.00411696,141.8527069,283705.4063,141.8527069,0.000541446,6900.300293,1.816063404,9.180420876,9.622739792,48.64412308,105,070600061002
47,F070600061002_186,3018.559581,282585.5781,69.79863739,2861.744141,9329.286133,78.87245941,808.442688,24.42952347,1395.972778,69.79863739,0.00789347,1731.610718,1575.765747,0.008631036,107.8244095,215648.8281,107.8244095,0.000411561,12191.03027,1.816097498,7.736575127,26.54078102,113.063736,105,070600061002
48,F070801010301_30,3366.413196,338067.3681,83.50263977,3423.608154,24499.67188,94.35798645,967.1693726,29.22592354,1670.052734,83.50263977,0.009443244,2071.584717,1885.14209,0.010325601,94.497612,188995.2188,94.497612,0.000360693,27923.2793,1.816100836,14.81229401,36.2295723,295.4919128,108c,070801010301
49,F070801010301_40,2367.813924,371455.4878,91.74950409,3761.729736,22731.85938,103.6769409,1062.688599,32.11232758,1834.990112,91.74950409,0.010375875,2276.187988,2071.331055,0.011345425,172.8885193,345777.0313,172.8885193,0.000659908,26493.58984,1.816092968,12.79061127,21.7581234,153.2408905,108c,070801010301
50,F070801010301_57,1522.467486,122427.7927,30.23966408,1239.826172,9069.479492,34.17082214,350.2509155,10.58388233,604.7932739,30.23966408,0.003419778,750.1879272,682.6710205,0.003739235,28.23422241,56468.44531,28.23422241,0.000107769,10309.30566,1.816140056,15.10142612,43.91217804,365.1351013,108c,070801010301
51,F070801010301_65,1129.446898,71139.20059,17.57138252,720.4266968,4639.899414,19.85566139,203.5205231,6.149983883,351.4276428,17.57138252,0.001987133,368.9942932,335.7848206,0.001839214,,,,,5360.326172,2.145501137,15.96357536,,,108c,070801010301
52,F070801010301_66,2070.779796,160216.3764,39.57344437,1622.51123,11094.81152,44.71799088,458.3594055,13.85070515,791.4688721,39.57344437,0.004475328,981.7667236,893.4077148,0.004893515,56.45202637,112904.0547,56.45202637,0.000215475,12717.32227,1.81609273,14.23462296,28.74141693,225.2766266,108c,070801010301
53,F070801010301_71,2387.951799,316766.0044,78.24120331,3207.889404,23721.16602,88.41255951,906.2287598,27.38442039,1564.824097,78.24120331,0.008848232,1941.081665,1766.384277,0.009675122,46.68876648,93377.53125,46.68876648,0.000178209,26929.05469,1.816076756,15.24529839,68.70794678,576.7780151,108c,070801010301
54,F070801010301_103,1289.984363,67628.64745,16.70427513,684.8753052,3920.827881,18.8758316,193.4772797,5.846496105,334.0855103,16.70427513,0.001889073,414.4168091,377.1192932,0.002065618,7.6273036,15254.60742,7.6273036,2.91131E-05,4605.703125,1.816070676,12.21285439,89.79258728,603.8442383,108c,070801010301
55,F070801010301_127,2797.440693,432997.6555,106.9504242,4384.967285,31030.59766,120.853981,1238.753296,37.43264771,2139.008545,106.9504242,0.012094934,3185.238525,2898.567139,0.015876494,82.11872101,164237.4375,82.11872101,0.000313444,35415.56641,1.512805104,12.21830082,53.39789963,431.2727356,108c,070801010301
56,F070801010301_187,874.854234,39022.55287,9.638570786,395.1813965,2199.521973,10.89158535,111.6387482,3.37349987,192.7714233,9.638570786,0.001090018,287.04776,261.2134705,0.00143076,,,,,2594.703369,1.51286757,9.933267593,,,108c,070801010301
57,F070801010301_205,1104.019665,75767.6259,18.71460342,767.2987671,4514.710449,21.14750099,216.7618866,6.550111294,374.2920532,18.71460342,0.002116419,557.3685913,507.2054138,0.002778146,11.16251373,22325.02734,11.16251373,4.26068E-05,5282.009277,1.512796879,10.4139452,68.73888397,473.1917419,108c,070801010301
58,F070801010301_213,2477.642957,185006.7186,45.69665909,1873.562988,10130.03516,51.6372261,529.2815552,15.99383068,913.9331665,45.69665909,0.005167797,1350.363037,1228.830322,0.006730746,23.01040459,46020.80859,23.01040459,8.78297E-05,12003.59766,1.524671793,9.768311501,81.42242432,521.6595459,108c,070801010301
59,F070801010301_247,1620.123402,143368.6213,35.41204834,1451.894043,10159.00879,40.01561356,410.1600342,12.39421654,708.2409668,35.41204834,0.004004719,878.5617676,799.4912109,0.004379101,,,,,11610.90234,1.816022515,14.52286434,,,108c,070801010301
60,F070801010301_333,1865.842148,159919.3244,39.50007248,1619.50293,10430.39063,44.63508224,457.5095825,13.82502556,790.0014648,39.50007248,0.00446703,979.9650879,891.7682495,0.004884535,19.5896759,39179.35156,19.5896759,7.4773E-05,12049.89355,1.81605804,13.51235962,82.67124939,615.114502,108c,070801010301
61,F070801010301_340,1353.860263,119763.8544,29.58167267,1212.848633,8389.953125,33.42729187,342.6297302,10.35358524,591.6334229,29.58167267,0.003345367,733.8834229,667.8339233,0.003657967,17.94986153,35899.72266,17.94986153,6.85139E-05,9602.801758,1.816093206,14.37902641,67.56868744,534.979126,108c,070801010301
62,F070801010301_343,1082.219654,70346.65835,17.3756237,712.4005737,5041.364258,19.63445473,201.2531586,6.081468105,347.5124817,17.3756237,0.001964995,431.0861511,392.2883911,0.002148705,29.90031052,59800.62109,29.90031052,0.000114128,5753.764648,1.816012383,14.66718006,23.82585907,192.4315948,108c,070801010301
63,F070801010301_344,1655.933515,108930.1096,26.90573692,1103.135254,7455.579102,30.40348244,311.6356812,9.417007446,538.1147461,26.90573692,0.003042747,667.4926147,607.4182739,0.003327048,64.4363327,128872.6563,64.4363327,0.000245951,8558.714844,1.81610477,14.09031487,17.11977005,132.8243561,108c,070801010301
64,F070801010301_353,2601.261262,345880.3212,85.43244171,3502.730225,27015.44336,96.53865814,989.5212402,29.90135384,1708.648804,85.43244171,0.009661484,2119.457031,1928.705933,0.010564215,41.30567932,82611.35938,41.30567932,0.000157662,30518.17383,1.816103816,15.82313442,84.80020905,738.8372192,108c,070801010301
65,F070801010301_370,3232.21067,620352.8482,153.2271576,6282.313477,40960.68359,173.1466827,1774.75354,53.62950516,3064.543213,153.2271576,0.017328331,3801.381592,3459.257324,0.018947596,155.8809662,311761.9063,155.8809662,0.000594991,47242.99609,1.816087365,13.6569767,40.30199051,303.0709839,108c,070801010301
66,F070801010301_433,4723.019764,885214.792,218.648056,8964.570313,66289.71875,247.0722961,2532.490967,76.52681732,4372.960938,218.648056,0.024726726,6461.143066,5879.640137,0.032204904,156.6554108,313310.8125,156.6554108,0.000597947,75254.28906,1.524680138,12.79913139,57.22477341,480.3810425,108c,070801010301
67,F070801010301_441,1402.637183,105315.9354,26.01303673,1066.534546,6614.594727,29.39473152,301.29599,9.104562759,520.2607422,26.01303673,0.002941793,717.8217163,653.2177734,0.003577909,58.85054016,117701.0781,58.85054016,0.00022463,7681.129395,1.632739663,11.75891018,18.12276649,130.5192719,108c,070801010301
68,F070801010301_449,2117.900748,236545.8648,58.42683029,2395.5,17523.375,66.02231598,676.7287598,20.44939041,1168.536621,58.42683029,0.006607442,1526.870728,1389.452393,0.00761053,27.3715744,54743.14844,27.3715744,0.000104476,19918.875,1.724060535,14.33577347,87.51779938,727.7211914,108c,070801010301
69,F070801010301_481,1433.859967,56706.69073,14.0065527,574.2686768,3607.247559,15.82740498,162.230896,4.902293205,280.1310425,14.0065527,0.001583989,417.1471863,379.6039429,0.002079227,11.42220688,22844.41406,11.42220688,4.35981E-05,4181.516113,1.512810111,11.0154705,50.27650833,366.0865479,108c,070801010301
70,F070801010301_484,522.1419891,14997.78312,3.704452515,151.8825531,893.6621094,4.186031342,42.9068222,1.29655838,74.08905029,3.704452515,0.000418933,104.5425873,95.13375092,0.000521082,,,,,1045.544678,1.596516013,10.99026012,,,108c,070801010301
71,F070801010301_490,2537.396937,391955.9586,96.81311798,3969.337891,29351.80078,109.3988266,1121.338013,33.88459015,1936.262329,96.81311798,0.010948515,2401.825684,2185.661377,0.011971653,,,,,33321.14063,1.816080928,15.24533558,,,108c,070801010301
72,F070801010301_498,1184.434058,53213.75285,13.14379692,538.8956909,2656.624512,14.85249043,152.2380219,4.600328922,262.875946,13.14379692,0.001486421,349.694458,318.2219543,0.001743016,7.11239481,14224.78906,7.11239481,2.71477E-05,3195.520264,1.693458557,10.04179668,75.7685318,449.2889404,108c,070801010301
73,F070801010301_520,1186.684561,84214.54823,20.80099297,852.8406982,5289.276367,23.50512123,240.9274902,7.280347347,416.0198669,20.80099297,0.002352367,573.9844971,522.3258667,0.002860967,43.35495758,86709.91406,43.35495758,0.000165484,6142.117188,1.632775187,11.75916672,19.6711235,141.6704712,108c,070801010301
74,F070801010302_1,1088.862073,60983.24742,15.0628624,617.5773315,3240.925293,17.02103424,174.4656067,5.272001743,301.2572632,15.0628624,0.001703446,373.7372131,340.1008606,0.001862855,,,,,3858.502686,1.815865278,11.34517193,,,108c,070801010302
75,F070801010302_2,1319.328372,80449.84985,19.87111282,814.7156372,5571.063965,22.45435715,230.1571655,6.954889297,397.4222412,19.87111282,0.002247208,548.324585,498.9753723,0.002733068,,,,,6385.779785,1.632777214,12.79778576,,,108c,070801010302
76,F070801010302_4,1283.353057,88651.17561,21.89684105,897.7705078,6781.450684,24.74343109,253.620163,7.663894176,437.9368286,21.89684105,0.002476295,604.2717896,549.8873291,0.003011931,8.417243004,16834.48633,8.417243004,3.21283E-05,7679.221191,1.632644415,13.96508121,106.6585007,912.3202515,108c,070801010302
77,F070801010302_77,1190.438355,48097.13096,11.87999153,487.0796509,3524.317383,13.42439079,137.6000061,4.157997131,237.599823,11.87999153,0.001343498,335.2580566,305.0848389,0.001671059,,,,,4011.396973,1.596538424,13.1484642,,,108c,070801010302
78,F070801010302_82,2969.062433,395323.7786,97.64497375,4003.443848,28649.03516,110.3388214,1130.9729,34.17573929,1952.899414,97.64497375,0.011042588,2422.433594,2204.414551,0.012074371,97.33518982,194670.375,97.33518982,0.000371524,32652.47852,1.816102982,14.81231308,41.13048935,335.4642639,108c,070801010302
79,F070801010302_89,2445.478348,255999.0622,63.23176956,2592.502441,18758.33594,71.45189667,732.381958,22.13111877,1264.635376,63.23176956,0.007150828,1568.687134,1427.505249,0.00781896,43.73688507,87473.76563,43.73688507,0.000166942,21350.83789,1.816107154,14.95674896,59.27496719,488.1654968,108c,070801010302
80,F070801010302_97,1851.293809,205234.2826,50.69286728,2078.407471,15203.80566,57.28293991,587.1501465,17.74250412,1013.857361,50.69286728,0.005732814,1398.877808,1272.97876,0.006972563,19.33047295,38660.94531,19.33047295,7.37836E-05,17282.21289,1.632711768,13.57619858,107.5197449,894.039856,108c,070801010302
81,F070801010302_99,3192.46834,375697.2089,92.79721069,3804.685547,23293.95703,104.8608475,1074.82373,32.47902298,1855.944214,92.79721069,0.010494359,2302.165039,2094.970215,0.011474906,55.49142456,110982.8438,55.49142456,0.000211808,27098.64258,1.816104889,12.93509674,68.56348419,488.3392944,108c,070801010302
82,F070801010302_116,1960.079257,143182.7913,35.3661499,1450.012207,10722.30957,39.96374893,409.628418,12.37815285,707.322998,35.3661499,0.003999528,877.3712158,798.4078369,0.004373167,22.08600044,44172,22.08600044,8.43013E-05,12172.32227,1.816129684,15.24574471,65.65299988,551.1329346,108c,070801010302
83,F070801010302_139,1144.83359,71414.96374,17.63949585,723.2193604,5060.418457,19.93263054,204.3094635,6.173823357,352.789917,17.63949585,0.001994836,437.5802307,398.197998,0.002181074,,,,,5783.637695,1.816230536,14.52452755,,,108c,070801010302
84,F070801010403_15,4040.923702,980782.3156,242.2532349,9932.382813,74236.07813,273.7461548,2805.898193,84.78863525,4845.064453,242.2532349,0.027396217,6010.022461,5469.120605,0.029956341,136.4998627,272999.7188,136.4998627,0.000521014,84168.46094,1.816084027,15.38976097,72.76478577,616.6193848,108c,070801010403
85,F070801010403_18,4003.043114,599106.3342,147.9792633,6067.149902,43899.52734,167.216568,1713.969849,51.79274368,2959.585205,147.9792633,0.016734852,4083.479248,3715.966064,0.020353682,118.114357,236228.7188,118.114357,0.000450837,49966.67578,1.632724762,13.44648361,51.366745,423.036438,108c,070801010403
86,F070801010403_19,2397.349244,319983.1803,79.0358429,3240.469482,24735.05664,89.3105011,915.4326172,27.66254425,1580.716797,79.0358429,0.008938097,2353.856445,2142.009277,0.011732555,50.3518486,100703.6953,50.3518486,0.000192191,27975.52539,1.512817621,13.06041241,64.35651398,555.600769,108c,070801010403
87,F070801010403_33,2387.837202,239020.4221,59.03804398,2420.559814,18284.08398,66.71298981,683.8081665,20.66331482,1180.760864,59.03804398,0.006676563,1464.682983,1332.861572,0.007300562,45.06655502,90133.10938,45.06655502,0.000172017,20704.64453,1.81606245,15.53397942,53.7107811,459.4237366,108c,070801010403
88,F070801010403_37,1058.865456,33552.98674,8.28758812,339.7911072,2161.403076,9.364974976,95.99099731,2.900655746,165.75177,8.28758812,0.000937236,244.9207001,222.8778381,0.001220782,,,,,2501.194092,1.52456212,11.22226429,,,108c,070801010403
89,F070801010403_255,4309.040761,625223.488,154.4302063,6331.638672,47827.03516,174.506134,1788.687866,54.05057144,3088.604004,154.4302063,0.017464383,4358.205078,3965.966553,0.021723025,73.37116241,146742.3125,73.37116241,0.000280055,54158.67188,1.596493244,13.65585709,86.29601288,738.1465454,108c,070801010403
90,F070801010405_13,2826.702711,240321.885,59.3595047,2433.739746,17609.58984,67.07624054,687.5314941,20.77582741,1187.190063,59.3595047,0.006712917,1638.014038,1490.592773,0.008164513,29.4815979,58963.19922,29.4815979,0.00011253,20043.33008,1.632732868,13.44654942,82.55114746,679.8590088,108c,070801010405
