"HUC12","sumOPha","sumBioMg","sumEnergyPot","sumDC","sumOC","sumTC","sumDCcp","sumTCcp","sumpatch","sumlin","sumprairie","sumrye","sumCO2","sumN2Ored","sumNO3red","sumSEDred","mean_dist","mean_Ctruck","sum_Ctruck","mean_Chand","sum_Chand","mean_Ctotal","sum_Ctotal","mean_Ctotal_Mg","mean_Cdeliv","sum_Cdeliv","mean_Cdeliv_Mg","area_ha","per_treated","per_patch","per_lin","per_prairie","per_rye","bio_Mg_ha","dc_ha","oc_ha","tc_ha","dccp_ha","tccp_ha","co2_ha","n20_ha","no3_ha","sed_ha","cluster","Cluster_Label"
"070802060503",1492.38775282936,8495.35443172957,106349.84403067,795899.0440197,1010182.69102297,1278904.21622167,1503306.2967004,1997850.36639937,667.089926140109,4.36629471045613,671.456220850565,766.853383048437,2323.468590577,585.343754614,46757.4596946345,3051351.95621236,51.4562135452632,13.6358965894947,118590.648299196,534.246012776425,40602.6969710083,2094.64927987111,159193.345270204,18.4152965894947,12567.0051222356,955092.389289905,133.272669465757,4564.31580076,0.326968557386161,0.146153324016062,0.000956615383565069,0.147109939399627,0.168010588338508,1.86125474278423,174.374227981152,221.321822397733,280.196259866314,329.360710853987,437.710810033502,0.509050795781949,0.128243482739852,10.2441333456482,668.523408416281,"2","THE/MC"
"070802060601",4681.43800043258,24039.7700655679,297044.48963148,2561346.98814192,3567624.4048862,3744500.17379992,4154646.99136037,5357691.17939357,1149.94454879048,177.222833387713,1327.16738217819,3234.65237913943,5968.091877523,1374.030827328,165691.198345226,20608942.5923372,34.1057027629157,9.03801123217265,211075.972610423,692.14263283961,114895.677051375,1963.68463651686,325971.649661798,13.8174112321727,17393.4857699019,2887318.63780372,129.215231153861,9476.51587456,0.494004132151569,0.121346765415921,0.0187012648671305,0.140048030283051,0.341333505051467,2.53677304863736,270.28361710636,376.470049975181,395.134691205673,438.415029991523,565.365082516926,0.629777014730121,0.144993249155697,17.4844004419419,2174.73836008258,"3","HO/HC"
"070802060602",6438.12168951181,31215.1723335139,382745.87504612,3536717.23745221,4627698.34388057,4655761.19974768,4774712.229974,5906986.48901357,764.873045422024,572.821556116371,1337.6946015384,5008.44000975079,7350.583888256,1587.442122348,208080.827095556,36102637.2509118,59.9553976233333,15.8881803701833,496683.503011435,621.624144378318,149189.794650796,2691.1387402593,645873.297662231,20.6675803701833,17427.4605629768,4182590.53511444,126.908899172837,11432.02742318,0.563165346897055,0.0669061590834833,0.0501067339074867,0.11701289299097,0.438106017800088,2.73050187670307,309.369205175368,404.801193399631,407.255950970472,417.661019627421,516.705066420358,0.642981652873898,0.138859194750464,18.2015682252164,3158.02577395054,"3","HO/HC"
"070802060603",4157.26056873807,21111.2596357823,260634.1958075,2270826.7158326,2794738.6638468,3122193.4517719,3542108.9199882,4407908.39241,834.389095976735,324.340012631162,1158.7291086079,2901.90533398798,5258.791391756,1205.437573364,136695.129786995,20170583.5384711,52.8850950961991,14.0145502004928,296813.062099482,456.557259290759,100899.154303258,1799.60278915267,397712.21640274,18.7939502004928,12074.836797445,2668538.93223534,128.707286523881,9299.92304474,0.447020964446518,0.0897200000432974,0.0348755587622424,0.12459555880554,0.312035413629502,2.27004670191574,244.176936186259,300.512020411555,335.722504019837,380.875078529989,473.972566353987,0.5654661190697,0.129618015930335,14.6985226790999,2168.89789748094,"3","HO/HC"
"070802060704",2569.19892846493,12546.1254201323,154134.48257714,1443582.5566148,1780212.937034,1899865.8905741,2540085.4863294,3001396.9428704,290.687212990201,264.459077758161,555.146290748363,1931.17450788553,3007.698341334,661.643910783,102452.439643112,15017462.6239756,86.2603133966387,22.8589830501092,285637.138873034,503.89035153765,59962.9518329803,2904.20244290768,345600.090706014,27.6383830501092,15035.1482968136,1789182.64732081,136.813502141256,10841.72814242,0.236973192346756,0.026811889135353,0.0243927051374239,0.0512045942727768,0.178124232826822,1.15720715879635,133.150595334202,164.200108474278,175.23644437648,234.287878552397,276.837502605046,0.277418719767183,0.061027531966441,9.44982555338671,1385.15395578103,"2","THE/MC"
"070802060801",2295.32589493177,12410.5412639266,154223.78179085,1191306.1423473,1413938.97034151,1699635.25563531,1335327.8392839,1854272.53691741,613.711222345544,240.106689016984,853.817911362528,1431.14933728899,3216.406325039,772.463414337,76158.4175981112,14578106.103039,67.3336682990385,17.8434220992452,223229.560395872,570.335970353951,59314.9409168109,2716.77405108349,282544.501312683,22.6228220992452,14171.6408044229,1473850.64365998,115.384281151513,4906.01647172,0.467859394309586,0.125093591895419,0.0489412724969521,0.174034864392371,0.291713112978449,2.52965747984446,242.8255488367,288.205100511168,346.438962329744,272.181686910592,377.958889377173,0.655604469242917,0.157452266780952,15.5234736852424,2971.47516464169,"3","HO/HC"
"070802060802",1574.07151450435,9827.42344498011,124150.5319058,827235.9223959,1098690.710695,1516482.2927974,1718635.8168771,2423715.8495701,915.380617203116,10.2157467593825,925.596363962499,579.928411536836,2827.503245252,748.489553088,55949.0442451045,3589996.75324729,63.1618829545455,16.7378989829545,162131.366949236,711.654357771787,46969.1876129379,3168.190220639,209100.554562174,21.5172989829545,15702.0678326981,1036336.47695807,126.672940549132,5282.96934014,0.297952044230989,0.173270098360794,0.00193371305068218,0.175203811411476,0.109773192725262,1.86020830564193,156.585410426398,207.968405636419,287.051125069981,325.316258002655,458.779086820495,0.535210988973309,0.141679707925044,10.5904540880076,679.541470356547,"2","THE/MC"
"070802060803",1904.43482680452,9966.59870341968,123466.80631585,1011337.0155463,1164025.09932924,1387979.17737984,1323623.1857551,1708785.23845734,492.554375925669,133.376990950458,625.931366876127,1254.84267758028,2546.423294962,599.088587008,50030.3825223416,8298983.92364333,71.3996527272566,18.920907972723,187055.559549931,421.54302516039,47634.361843124,2076.90195923058,234689.921393055,23.700307972723,11026.7870525607,1246026.93693935,127.630220104608,8905.75078702,0.21384326513832,0.0553074510734749,0.01497650160443,0.0702839526779048,0.140902514295504,1.11911942538813,113.55999507872,130.704881280283,155.852011871116,148.625670918645,191.874360660066,0.285930221478168,0.0672698575712632,5.61776134531635,931.867971843427,"2","THE/MC"
"070802060804",1749.06942494836,10383.7207164463,130504.43072604,902201.4744157,1075286.48822243,1479584.30142683,1484723.9213205,2077192.01794193,872.114011688123,35.7568286460845,907.870840334208,796.73040596011,2905.204844125,748.495527043,50869.0865771012,3353467.2279847,77.8602526188119,20.6329669439851,214466.808021373,491.365889031517,49627.9547921832,2614.79963181739,264094.762813556,25.4123669439851,11547.4874973194,1166296.23722926,121.131950351333,8393.19168686,0.208391454669935,0.103907314907804,0.00426021827930652,0.10816753318711,0.0949257964890085,1.23715996296171,107.492061193854,128.114134448502,176.283868715068,176.896224548871,247.485354253721,0.346138269268085,0.0891788910546164,6.06075596447291,399.546126562882,"2","THE/MC"
"070802060805",297.50721861791,2095.73278315138,26771.537036,135484.1702296,185525.2653244,291098.8988856,169904.3574826,329793.73267,247.127164365339,4.89799567532783,252.025160040667,42.8581186599703,648.414038401,180.873682095,8095.32918396697,517362.9115655,80.4014226145455,21.3063769928545,45133.0360046204,910.576842163064,10016.3452637937,5013.58011531038,55149.3812684141,26.0857769928545,17330.3228634558,190633.551498014,127.012670407817,9338.48557368,0.0318581868837938,0.026463302043519,0.000524495715786354,0.0269877977593054,0.00458940781369985,0.22441891317561,14.5081522223962,19.86674004694,31.1719600130931,18.1939947480848,35.3155476943184,0.0694346029969269,0.0193686310984709,0.866878159214938,55.4011576591882,"1","LO/LC"
