"area_ha","HUC12","sumOPha","sumBioMg","sumEnergyPot","sumDC","sumOC","sumTC","sumDCcp","sumTCcp","sumpatch","sumlin","sumprairie","sumrye","sumCO2","sumN2Ored","sumNO3red","sumSEDred","mean_dist","mean_Ctruck","sum_Ctruck","mean_Chand","sum_Chand","mean_Ctotal","sum_Ctotal","mean_Ctotal_Mg","mean_Cdeliv","sum_Cdeliv","mean_Cdeliv_Mg","sum_UNSTha","sum_UNPha","per_treated","per_patch","per_lin","per_prairie","per_rye","bio_Mg_ha","dccp_ha","co2_ha","n20_ha","no3_ha","sed_ha","no3_eff","sed_eff","co2_eff","n2o_eff","patch_eff","lin_eff","rye_eff","bio_eff","dccp_eff","Cluster","Cluster_Label","prairie_eff"
8716.48319168,"070801030606",1324.47376342747,6099.33817756217,74460.81840486,762775.2793598,883823.5123242,935513.2074997,1537910.5569866,1712239.3683888,91.9725030658102,106.098251611114,198.070754676924,1067.75176321463,1412.703391655,294.32151123,49585.542774373,5482496.35992083,74.3545559436667,19.7039573250717,119938.727841921,485.852948097344,29151.1768858406,2484.83174546269,149089.904727762,24.4833573250717,15197.753068126,911865.184087562,151.416095847377,0,282.789208607212,0.151950475243467,0.0105515608810672,0.0121721397584276,0.0227237006394947,0.122498000596596,0.699747598134999,176.437047277801,0.162072634179281,0.0337660848713543,5.688709733497,628.980316872973,37.4379199826925,4139.37709549886,1.06661485539677,0.22221769834712,605.279469632752,698.242315077428,7026.97218619289,4.60510305751798,1161.14837413374,"1","Balanaced / LC",1303.52178471018
11773.54193858,"070801030607",822.058841096907,4439.29053888865,55203.11899765,428041.9250187,425134.2169792,592616.031892,525730.7644554,694338.5341566,233.195066448036,79.6251927515721,312.820259199608,501.886246175816,1165.754246547,281.693473112,23519.4252561022,3581275.33678788,82.9514754372,21.982140990858,98042.5211288259,424.342904031289,21217.1452015644,2385.19332660781,119259.66633039,26.761540990858,10946.0318269818,547301.59134909,125.95961904051,10.1219863926735,149.903401177053,0.0698225602274497,0.0198067045299166,0.0067630618863006,0.0265697664162172,0.0426283142994731,0.377056501947117,44.6535772495671,0.0990147444692927,0.0239259752571939,1.99765078162527,304.179944783873,28.6103914711498,4356.47079959536,1.41809100306188,0.342668260505689,3339.82405813241,1140.39348445817,7188.02410769388,5.40021020023959,639.529359910412,"1","Balanaced / LC",4480.21754259059
6434.73402416,"070801030402",1468.14401170433,8967.15896556675,112968.29752608,723919.6552218,879745.54958661,1209418.5676577,875228.6105271,1371827.53871411,641.627777257728,200.112408214405,841.740185472132,615.015658704003,2543.238493849,663.679106488,53721.8386169047,6108727.84863765,90.3049254850407,23.9308052535358,212216.923076682,348.436093983981,42857.6395600297,2073.77693200579,255074.562636712,28.7102052535358,7959.30258421554,978994.217858512,105.908894430042,116.006899116179,713.659479757605,0.228159238003001,0.0997131777084581,0.0310987847303491,0.130811962438807,0.0955774794101591,1.39355549613993,136.016284005049,0.395235993329343,0.103140099341501,8.34872714477389,949.336495603653,36.5916682482261,4160.85057047379,1.73228135222009,0.452053137292405,2812.19284773947,877.073442065811,2695.55449118353,6.1078197329954,596.146293244809,"2","WQ / MC",3689.26628980528
8873.23022006,"070801030202",3305.50190922723,16024.9103859086,196615.79396091,1867874.5287855,2329545.179733,2432926.9273142,3170248.3924694,3744263.0382464,518.128047195376,151.501418287993,669.629465483369,2536.82692565289,3802.988766204,826.867820519,113015.234467547,10955608.0298055,85.5526113055,22.6714419959575,356809.049260338,638.245472486763,76589.4566984115,3611.65421632292,433398.50595875,27.4508419959575,19177.2752895354,2301273.03474425,142.307687445501,3288.55792047562,1246.378589864,0.372525205280302,0.0583922691450096,0.0170739870972229,0.0754662562422325,0.285896664770154,1.80598383998654,357.282332797172,0.428591242635231,0.0931867876762256,12.7366507646843,1234.68091755783,34.190037571017,3314.35537799063,1.15050266816911,0.250148946582308,1390.85366533928,406.687698283389,6809.81283868857,4.84795072759615,959.082305661277,"1","Balanaced / LC",1797.54136362267
11907.20567752,"070801030301",4670.78634655662,27487.8676272356,345066.95599343,2450405.74123752,3494793.7416005,4307002.93153462,4445888.624823,6339949.0598759,2165.83498198625,133.861407796466,2299.69638978272,2219.79458598641,7582.830756463,1939.277969069,196582.728631947,14431392.0891952,36.8804581278358,9.77332140387647,271656.550128824,634.664321437729,131375.51453761,1947.01480515186,403032.064666434,14.5527214038765,13784.7237000191,2853437.80590395,124.14832232585,3920.95504141136,1952.4313302326,0.392265530054188,0.181892800094585,0.0112420505214911,0.193134850616076,0.186424476582044,2.30850699750075,373.37799860269,0.636827057651223,0.16286591678938,16.5095601735579,1211.98814230955,42.0877158675584,3089.71359818979,1.62345913382512,0.415193037142165,5521.34922914858,341.25202838489,5658.9081015601,5.88506208328285,951.850137204537,"2","WQ / MC",5862.60125753347
4854.45542846,"070801030302",1886.51801060782,9963.24059874346,123484.12386439,1014764.4234963,1357277.2308804,1502308.0597654,1564190.8899809,2060133.6882293,485.574265304535,121.877661901942,607.451927206477,1238.33429370346,2515.469978918,591.934781014,77490.5263521661,9454505.6133554,46.8127931058252,12.4053901730437,120461.10573847,462.313709879947,47618.3121176345,1631.83900831169,168079.417856104,17.1847901730437,11483.9207898292,1182843.8413524,121.615078508225,1049.4122440574,521.50664941814,0.388615785727028,0.100026516353983,0.0251063510002409,0.125132867354224,0.255092319200941,2.05239099329915,322.217581978524,0.518177582632784,0.121936392194208,15.9627639998229,1947.59345361931,41.0759536439301,5011.61693670194,1.33339303668113,0.313771073313678,1249.49701771922,313.619946430974,3186.52597034051,5.28128570346031,829.141773990766,"1","Balanaced / LC",1563.1169641502
14506.4552932,"070801030303",5733.94619999667,29522.2574500319,365001.38379479,3123339.0634374,4054629.55676319,4479522.44294189,5084441.4982076,6462904.34244699,1288.0267240613,384.625046699346,1672.65177076065,3914.13461303481,7377.086996982,1707.040816903,224875.40620266,30010111.5768021,19.4587380781661,5.15656559071401,151017.23703883,488.230717151151,141098.677256683,1010.7817103651,292115.914295512,9.93596559071401,11818.1833139547,3415454.97773291,111.952628812766,4443.81493509128,1633.81679464529,0.395268594849942,0.0887899006358275,0.0265140614247535,0.115303962060581,0.269820196176359,2.03511173841832,350.495099970492,0.50853822301028,0.11767456504024,15.5017474398499,2068.74187871861,39.2182623204226,5233.76232180544,1.28656369272985,0.297707853782094,3258.61133629977,973.072618747672,9902.46800285448,5.14868058058324,886.726404620007,"1","Balanaced / LC",4231.68395504744
11053.7350441,"070801030401",3233.22352179873,16200.0752849193,199562.55437327,1761254.2313282,2026816.1029162,2243267.3652287,2413950.8450767,2907676.7532499,677.142354697202,159.750486439491,836.892841136693,2346.79603995628,3970.074665424,894.060502189,83600.154381233,9198812.14641152,81.4615552266071,21.5873121350509,347498.915810071,691.309284078065,77426.6398167432,3793.97817523941,424925.555626814,26.3667121350509,19519.4623835269,2186179.78695501,131.718229011616,2083.28206124316,792.382177240164,0.292500544738901,0.0612591447140423,0.0144521725735374,0.0757113172875796,0.21230796926048,1.46557477814399,218.383273657818,0.359161373923383,0.0808831131397717,7.56306841512861,832.190396251758,25.8565960001194,2845.09007323254,1.22789984628571,0.276522948741759,2315.01228588018,546.154492061173,8023.21938255237,5.01050273069483,746.608092141354,"1","Balanaced / LC",2861.16677794136
6099.43548572,"070801030403",1850.84832447077,9856.546316845,122317.29682705,983901.1699995,1097030.1327967,1343236.2333307,1360211.2857157,1727531.7090234,461.651571298604,178.074099987461,639.725671286065,1182.60770554169,2532.747771142,602.576141452,69430.7827015906,8095072.93290027,81.2983418056863,21.5440605785069,210629.268344514,461.846837909108,47108.377466729,2526.8396648161,257737.645811243,26.3234605785069,12172.929566772,1241638.81581074,117.157426353635,22.2614789787291,827.765803754748,0.303445839996829,0.0756875898399816,0.029195177226543,0.104882767066525,0.193888058708123,1.61597681292329,223.006094400085,0.415242980612168,0.0987921165594343,11.3831489592999,1327.1839585569,37.5129511065925,4373.70951788552,1.36842535266428,0.325567542993724,1521.36398147172,586.839812960763,3897.26122313638,5.32542088215866,734.912346804343,"1","Balanaced / LC",2108.20379443248
4498.82141852,"070801030404",928.316453631602,6507.71561549904,83014.27008952,427579.8718981,498750.8800986,802266.2311132,538174.2274072,925723.1304508,743.613008142369,11.560665409178,755.173673551547,165.108447355581,1973.579198689,546.977269805,43024.2503599743,1543738.20942434,72.5457478945455,19.2246231920545,121698.885983776,565.508654776657,31102.9760127161,2778.21567266349,152801.861996492,24.0040231920545,10552.3951617199,580381.733894592,95.8214273326796,0,487.077868662782,0.2063465888666,0.165290625913975,0.00256970978256372,0.167860335696539,0.0367003781647989,1.44653788405763,119.62560353957,0.438688050733576,0.121582347668502,9.56344925870123,343.14280692924,46.3465343005202,1662.94392756391,2.1259767517513,0.589214235797726,3603.7087515079,56.0254738044243,800.151086879953,7.01023405331303,579.731432424629,"2","WQ / MC",3659.73422531232
10365.37629868,"070801030405",2915.94780486013,17143.6176511028,215157.9685823,1491492.8846428,1604784.29119669,2197626.64848607,2234623.5879706,2960208.62195519,1124.52256515467,336.546063799804,1461.06862895447,1398.96371231802,4735.020826886,1209.64819469,122927.46151016,12650174.3196181,90.2669472525,23.9207410219125,397199.171111193,445.305468487396,81936.2062016809,2603.99661583084,479135.377312874,28.7001410219125,10709.9362062808,1970628.26195567,111.142666185328,4.92489801002162,1433.75156501517,0.281316154940894,0.108488349361506,0.0324682919463968,0.140956641307902,0.134965067548602,1.65393104476931,215.585379978455,0.456811281177413,0.116700847111942,11.8594306630059,1220.42595995565,42.156948524686,4338.27186430893,1.62383593389221,0.414838767920958,3997.3622040687,1196.32682975677,4972.92348038792,5.87926080930833,766.345537545651,"2","WQ / MC",5193.68903382547
5282.96934014,"070802060802",1574.07151450435,9827.42344498011,124150.5319058,827235.9223959,1098690.710695,1516482.2927974,1718635.8168771,2423715.8495701,915.380617203116,10.2157467593825,925.596363962499,579.928411536836,2827.503245252,748.489553088,55949.0442451045,3589996.75324729,63.1618829545455,16.7378989829545,162131.366949236,711.654357771787,46969.1876129379,3168.190220639,209100.554562174,21.5172989829545,15702.0678326981,1036336.47695807,126.672940549132,3657.84865651401,1308.12431448386,0.297952044230989,0.173270098360794,0.00193371305068218,0.175203811411476,0.109773192725262,1.86020830564193,325.316258002655,0.535210988973309,0.141679707925044,10.5904540880076,679.541470356547,35.5441564945173,2280.70752832201,1.79629910026187,0.475511783417088,3072.24143927492,34.2865469701652,1946.38171734524,6.24331445834887,1091.84100025993,"2","WQ / MC",3106.52798624508
8905.75078702,"070802060803",1904.43482680452,9966.59870341968,123466.80631585,1011337.0155463,1164025.09932924,1387979.17737984,1323623.1857551,1708785.23845734,492.554375925669,133.376990950458,625.931366876127,1254.84267758028,2546.423294962,599.088587008,50030.3825223416,8298983.92364333,71.3996527272566,18.920907972723,187055.559549931,421.54302516039,47634.361843124,2076.90195923058,234689.921393055,23.700307972723,11026.7870525607,1246026.93693935,127.630220104608,1780.15123627521,490.508940068998,0.21384326513832,0.0553074510734749,0.01497650160443,0.0702839526779048,0.140902514295504,1.11911942538813,148.625670918645,0.285930221478168,0.0672698575712632,5.61776134531635,931.867971843427,26.2704618809604,4357.71484896037,1.33710183153638,0.314575525807423,2303.34294422165,623.713778706971,5868.04862322229,5.23336297107252,695.021518786246,"1","Balanaced / LC",2927.05672292862
8393.19168686,"070802060804",1749.06942494836,10383.7207164463,130504.43072604,902201.4744157,1075286.48822243,1479584.30142683,1484723.9213205,2077192.01794193,872.114011688123,35.7568286460845,907.870840334208,796.73040596011,2905.204844125,748.495527043,50869.0865771012,3353467.2279847,77.8602526188119,20.6329669439851,214466.808021373,491.365889031517,49627.9547921832,2614.79963181739,264094.762813556,25.4123669439851,11547.4874973194,1166296.23722926,121.131950351333,3792.44626583879,500.77947700166,0.208391454669935,0.103907314907804,0.00426021827930652,0.10816753318711,0.0949257964890085,1.23715996296171,176.896224548871,0.346138269268085,0.0891788910546164,6.06075596447291,399.546126562882,29.0835148402431,1917.2865182774,1.66100030260993,0.427939289525399,4184.979720351,171.584908328984,3823.23933206391,5.93671158407724,848.865059409711,"2","WQ / MC",4356.56462867998
